
117408	0

117409	0

117410	0

117411	0

117412	2

117413	2

117414	1

117415	0

117416	1

117417	1

117418	1

117419	1

117420	2

117421	2

117422	2

117423	2

117424	2

117425	2

117426	2

117427	2

117428	3

117429	2

117430	2

117431	2

117432	1

117433	1

117434	2

117435	3

117436	3

117437	2

117438	1

117439	2

117440	1

117441	2

117442	2

117443	1

117444	1

117445	1

117446	2

117447	2

117448	2

117449	2

117450	2

117451	1

117452	3

117453	2

117454	2

117455	2

117456	3

117457	4

117458	3

117459	3

117460	2

117461	2

117462	2

117463	2

117464	1

117465	2

117466	3

117467	3

117468	2

117469	1

117470	0

117471	1

117472	1

117473	2

117474	2

117475	1

117476	1

117477	2

117478	2

117479	1

117480	2

117481	2

117482	2

117483	1

117484	2

117485	2

117486	2

117487	2

117488	2

117489	2

117490	2

117491	2

117492	3

117493	3

117494	2

117495	3

117496	2

117497	2

117498	2

117499	2

117500	2

117501	2

117502	2

117503	2

117504	2

117505	2

117506	2

117507	2

117508	3

117509	3

117510	4

117511	3

117512	4

117513	3

117514	3

117515	3

117516	3

117517	3

117518	4

117519	3

117520	2

117521	4

117522	4

117523	2

117524	1

117525	0

117526	2

117527	2

117528	2

117529	2

117530	2

117531	2

117532	2

117533	2

117534	2

117535	1

117536	1

117537	3

117538	3

117539	0

117540	2

117541	2

117542	1

117543	2

117544	1

117545	2

117546	1

117547	1

117548	2

117549	1

117550	1

117551	1

117552	1

117553	1

117554	4

117555	3

117556	2

117557	2

117558	1

117559	3

117560	2

117561	3

117562	2

117563	3

117564	2

117565	2

117566	2

117567	2

117568	2

117569	2

117570	2

117571	2

117572	2

117573	1

117574	1

117575	0

117576	2

117577	2

117578	1

117579	2

117580	2

117581	2

117582	2

117583	2

117584	2

117585	1

117586	1

117587	3

117588	1

117589	1

117590	1

117591	1

117592	0

117593	1

117594	1

117595	1

117596	1

117597	2

117598	1

117599	2

117600	2

117601	2

117602	2

117603	2

117604	2

117605	2

117606	2

117607	2

117608	3

117609	3

117610	4

117611	3

117612	3

117613	3

117614	2

117615	2

117616	2

117617	2

117618	2

117619	3

117620	1

117621	2

117622	2

117623	2

117624	2

117625	2

117626	2

117627	2

117628	2

117629	3

117630	2

117631	2

117632	0

117633	2

117634	1

117635	2

117636	2

117637	2

117638	1

117639	2

117640	1

117641	2

117642	1

117643	2

117644	2

117645	1

117646	2

117647	1

117648	1

117649	2

117650	2

117651	2

117652	2

117653	2

117654	2

117655	2

117656	3

117657	2

117658	3

117659	3

117660	2

117661	3

117662	2

117663	2

117664	2

117665	1

117666	1

117667	2

117668	2

117669	2

117670	3

117671	2

117672	2

117673	2

117674	2

117675	2

117676	2

117677	1

117678	2

117679	2

117680	3

117681	2

117682	2

117683	3

117684	2

117685	4

117686	0

117687	0

117688	2

117689	0

117690	0

117691	0

117692	0

117693	1

117694	1

117695	1

117696	1

117697	1

117698	1

117699	2

117700	1

117701	3

117702	2

117703	2

117704	1

117705	1

117706	2

117707	1

117708	1

117709	2

117710	2

117711	3

117712	2

117713	3

117714	2

117715	2

117716	2

117717	3

117718	2

117719	2

117720	1

117721	2

117722	3

117723	2

117724	2

117725	2

117726	1

117727	1

117728	4

117729	2

117730	2

117731	2

117732	2

117733	4

117734	4

117735	4

117736	4

117737	4

117738	4

117739	4

117740	2

117741	2

117742	3

117743	3

117744	4

117745	3

117746	4

117747	2

117748	2

117749	2

117750	2

117751	2

117752	4

117753	4

117754	3

117755	2

117756	3

117757	4

117758	3

117759	4

117760	2

117761	2

117762	4

117763	3

117764	3

117765	4

117766	4

117767	3

117768	4

117769	3

117770	3

117771	1

117772	2

117773	2

117774	2

117775	1

117776	4

117777	2

117778	2

117779	2

117780	3

117781	2

117782	1

117783	0

117784	2

117785	2

117786	2

117787	4

117788	4

117789	4

117790	2

117791	2

117792	2

117793	1

117794	1

117795	2

117796	2

117797	0

117798	1

117799	2

117800	3

117801	3

117802	2

117803	3

117804	3

117805	3

117806	1

117807	2

117808	2

117809	2

117810	2

117811	2

117812	1

117813	2

117814	0

117815	0

117816	0

117817	1

117818	3

117819	1

117820	1

117821	2

117822	2

117823	2

117824	1

117825	2

117826	2

117827	2

117828	2

117829	2

117830	2

117831	1

117832	2

117833	3

117834	2

117835	2

117836	2

117837	2

117838	2

117839	3

117840	3

117841	2

117842	2

117843	2

117844	1

117845	1

117846	1

117847	1

117848	2

117849	2

117850	2

117851	2

117852	4

117853	4

117854	2

117855	1

117856	4

117857	4

117858	3

117859	2

117860	4

117861	3

117862	2

117863	3

117864	4

117865	4

117866	2

117867	2

117868	2

117869	2

117870	2

117871	2

117872	1

117873	3

117874	3

117875	2

117876	2

117877	3

117878	2

117879	2

117880	1

117881	2

117882	2

117883	2

117884	3

117885	3

117886	3

117887	4

117888	2

117889	3

117890	2

117891	3

117892	2

117893	2

117894	3

117895	3

117896	4

117897	3

117898	3

117899	3

117900	3

117901	3

117902	2

117903	2

117904	2

117905	2

117906	2

117907	3

117908	3

117909	2

117910	2

117911	3

117912	2

117913	2

117914	2

117915	3

117916	2

117917	3

117918	3

117919	2

117920	3

117921	2

117922	2

117923	1

117924	1

117925	1

117926	1

117927	1

117928	2

117929	2

117930	4

117931	3

117932	3

117933	1

117934	0

117935	1

117936	3

117937	2

117938	1

117939	3

117940	3

117941	3

117942	4

117943	4

117944	3

117945	3

117946	3

117947	3

117948	3

117949	3

117950	3

117951	3

117952	3

117953	3

117954	2

117955	3

117956	2

117957	0

117958	2

117959	2

117960	1

117961	0

117962	1

117963	0

117964	0

117965	2

117966	2

117967	2

117968	1

117969	2

117970	1

117971	2

117972	2

117973	2

117974	0

117975	1

117976	0

117977	1

117978	1

117979	1

117980	0

117981	2

117982	3

117983	1

117984	1

117985	2

117986	2

117987	2

117988	2

117989	2

117990	4

117991	2

117992	2

117993	2

117994	2

117995	2

117996	3

117997	3

117998	4

117999	3

118000	2

118001	3

118002	2

118003	2

118004	4

118005	2

118006	3

118007	2

118008	3

118009	3

118010	3

118011	3

118012	2

118013	2

118014	3

118015	2

118016	2

118017	2

118018	2

118019	2

118020	2

118021	2

118022	3

118023	3

118024	3

118025	2

118026	2

118027	3

118028	2

118029	2

118030	4

118031	3

118032	4

118033	4

118034	3

118035	2

118036	4

118037	2

118038	3

118039	2

118040	3

118041	2

118042	2

118043	2

118044	1

118045	2

118046	2

118047	3

118048	2

118049	3

118050	3

118051	3

118052	2

118053	3

118054	4

118055	3

118056	3

118057	2

118058	2

118059	2

118060	3

118061	3

118062	3

118063	4

118064	3

118065	3

118066	3

118067	2

118068	4

118069	4

118070	4

118071	3

118072	3

118073	2

118074	2

118075	2

118076	2

118077	3

118078	4

118079	4

118080	3

118081	4

118082	2

118083	2

118084	2

118085	3

118086	3

118087	2

118088	2

118089	2

118090	2

118091	2

118092	2

118093	2

118094	4

118095	4

118096	3

118097	3

118098	3

118099	3

118100	2

118101	2

118102	3

118103	2

118104	2

118105	2

118106	2

118107	2

118108	2

118109	2

118110	3

118111	2

118112	2

118113	2

118114	2

118115	2

118116	3

118117	1

118118	3

118119	2

118120	3

118121	3

118122	2

118123	2

118124	2

118125	3

118126	2

118127	2

118128	2

118129	2

118130	3

118131	1

118132	2

118133	2

118134	2

118135	2

118136	2

118137	1

118138	2

118139	2

118140	1

118141	0

118142	2

118143	1

118144	2

118145	1

118146	1

118147	1

118148	2

118149	2

118150	2

118151	2

118152	2

118153	2

118154	2

118155	2

118156	1

118157	1

118158	2

118159	2

118160	2

118161	2

118162	2

118163	2

118164	2

118165	1

118166	2

118167	2

118168	2

118169	2

118170	1

118171	2

118172	2

118173	2

118174	1

118175	2

118176	2

118177	2

118178	1

118179	2

118180	0

118181	0

118182	0

118183	3

118184	3

118185	2

118186	3

118187	2

118188	2

118189	2

118190	2

118191	2

118192	2

118193	2

118194	4

118195	4

118196	4

118197	0

118198	2

118199	1

118200	1

118201	4

118202	4

118203	4

118204	4

118205	4

118206	4

118207	4

118208	3

118209	2

118210	2

118211	2

118212	0

118213	1

118214	1

118215	2

118216	1

118217	1

118218	2

118219	2

118220	2

118221	2

118222	3

118223	2

118224	3

118225	2

118226	2

118227	2

118228	2

118229	2

118230	2

118231	1

118232	2

118233	2

118234	2

118235	2

118236	3

118237	3

118238	3

118239	2

118240	2

118241	3

118242	3

118243	1

118244	2

118245	2

118246	3

118247	2

118248	2

118249	3

118250	2

118251	2

118252	4

118253	4

118254	4

118255	2

118256	3

118257	4

118258	2

118259	4

118260	4

118261	4

118262	4

118263	2

118264	3

118265	2

118266	3

118267	2

118268	3

118269	4

118270	3

118271	1

118272	3

118273	3

118274	2

118275	3

118276	3

118277	3

118278	2

118279	2

118280	2

118281	1

118282	1

118283	1

118284	1

118285	0

118286	1

118287	2

118288	1

118289	2

118290	3

118291	3

118292	3

118293	3

118294	2

118295	3

118296	4

118297	3

118298	1

118299	1

118300	1

118301	2

118302	2

118303	2

118304	3

118305	3

118306	3

118307	3

118308	2

118309	1

118310	2

118311	1

118312	1

118313	1

118314	2

118315	1

118316	2

118317	2

118318	2

118319	2

118320	2

118321	2

118322	2

118323	2

118324	3

118325	2

118326	2

118327	2

118328	2

118329	1

118330	2

118331	2

118332	2

118333	1

118334	3

118335	2

118336	2

118337	2

118338	3

118339	3

118340	2

118341	3

118342	3

118343	3

118344	2

118345	3

118346	2

118347	2

118348	2

118349	2

118350	2

118351	2

118352	2

118353	2

118354	2

118355	1

118356	2

118357	2

118358	1

118359	2

118360	2

118361	2

118362	2

118363	2

118364	2

118365	1

118366	2

118367	2

118368	2

118369	2

118370	2

118371	2

118372	1

118373	1

118374	2

118375	1

118376	3

118377	2

118378	2

118379	1

118380	1

118381	2

118382	0

118383	1

118384	1

118385	2

118386	2

118387	0

118388	1

118389	1

118390	2

118391	2

118392	2

118393	2

118394	2

118395	2

118396	2

118397	2

118398	2

118399	2

118400	2

118401	2

118402	3

118403	2

118404	3

118405	3

118406	3

118407	2

118408	3

118409	2

118410	2

118411	3

118412	3

118413	4

118414	3

118415	3

118416	4

118417	3

118418	3

118419	2

118420	2

118421	3

118422	3

118423	3

118424	2

118425	3

118426	3

118427	3

118428	4

118429	4

118430	4

118431	2

118432	2

118433	2

118434	3

118435	3

118436	2

118437	3

118438	3

118439	3

118440	2

118441	3

118442	4

118443	2

118444	2

118445	2

118446	2

118447	2

118448	3

118449	3

118450	4

118451	3

118452	4

118453	3

118454	4

118455	3

118456	2

118457	3

118458	3

118459	3

118460	2

118461	2

118462	2

118463	1

118464	2

118465	2

118466	3

118467	2

118468	2

118469	2

118470	3

118471	2

118472	2

118473	2

118474	2

118475	2

118476	4

118477	4

118478	4

118479	4

118480	4

118481	4

118482	4

118483	4

118484	1

118485	1

118486	0

118487	2

118488	1

118489	3

118490	1

118491	2

118492	3

118493	2

118494	3

118495	2

118496	3

118497	4

118498	1

118499	1

118500	2

118501	2

118502	1

118503	2

118504	1

118505	2

118506	1

118507	1

118508	0

118509	4

118510	2

118511	2

118512	1

118513	2

118514	2

118515	2

118516	2

118517	2

118518	2

118519	2

118520	3

118521	4

118522	4

118523	3

118524	4

118525	3

118526	3

118527	3

118528	4

118529	3

118530	3

118531	2

118532	3

118533	3

118534	3

118535	2

118536	2

118537	2

118538	3

118539	4

118540	2

118541	2

118542	2

118543	2

118544	3

118545	2

118546	2

118547	4

118548	3

118549	4

118550	3

118551	1

118552	2

118553	1

118554	0

118555	2

118556	2

118557	2

118558	2

118559	3

118560	2

118561	4

118562	4

118563	0

118564	1

118565	2

118566	1

118567	2

118568	2

118569	2

118570	2

118571	2

118572	2

118573	2

118574	2

118575	3

118576	2

118577	2

118578	2

118579	1

118580	1

118581	3

118582	2

118583	1

118584	2

118585	2

118586	2

118587	1

118588	0

118589	2

118590	2

118591	1

118592	1

118593	3

118594	2

118595	2

118596	2

118597	2

118598	2

118599	2

118600	2

118601	2

118602	1

118603	2

118604	2

118605	2

118606	2

118607	2

118608	3

118609	3

118610	2

118611	1

118612	1

118613	1

118614	2

118615	2

118616	3

118617	1

118618	2

118619	2

118620	1

118621	3

118622	1

118623	4

118624	2

118625	2

118626	3

118627	3

118628	1

118629	3

118630	3

118631	4

118632	2

118633	4

118634	3

118635	3

118636	3

118637	2

118638	2

118639	2

118640	3

118641	3

118642	1

118643	1

118644	1

118645	2

118646	1

118647	3

118648	3

118649	2

118650	3

118651	3

118652	3

118653	3

118654	3

118655	3

118656	3

118657	2

118658	2

118659	2

118660	2

118661	2

118662	2

118663	3

118664	2

118665	3

118666	2

118667	1

118668	1

118669	1

118670	1

118671	2

118672	2

118673	2

118674	2

118675	2

118676	2

118677	2

118678	2

118679	2

118680	1

118681	4

118682	3

118683	3

118684	3

118685	2

118686	2

118687	2

118688	1

118689	2

118690	1

118691	2

118692	2

118693	2

118694	2

118695	2

118696	2

118697	2

118698	2

118699	2

118700	2

118701	2

118702	2

118703	2

118704	2

118705	2

118706	2

118707	2

118708	2

118709	4

118710	2

118711	3

118712	4

118713	4

118714	4

118715	4

118716	4

118717	3

118718	3

118719	4

118720	4

118721	4

118722	4

118723	3

118724	2

118725	0

118726	2

118727	1

118728	2

118729	2

118730	3

118731	3

118732	2

118733	2

118734	3

118735	3

118736	3

118737	3

118738	3

118739	2

118740	3

118741	3

118742	2

118743	3

118744	4

118745	4

118746	2

118747	2

118748	4

118749	2

118750	2

118751	2

118752	4

118753	4

118754	3

118755	1

118756	1

118757	4

118758	4

118759	4

118760	4

118761	2

118762	2

118763	2

118764	2

118765	2

118766	2

118767	1

118768	2

118769	4

118770	4

118771	4

118772	3

118773	3

118774	3

118775	2

118776	3

118777	2

118778	2

118779	3

118780	4

118781	3

118782	3

118783	3

118784	4

118785	4

118786	3

118787	2

118788	3

118789	3

118790	4

118791	4

118792	3

118793	2

118794	2

118795	2

118796	1

118797	1

118798	2

118799	2

118800	2

118801	2

118802	1

118803	1

118804	3

118805	3

118806	2

118807	3

118808	3

118809	3

118810	3

118811	2

118812	2

118813	2

118814	2

118815	1

118816	1

118817	1

118818	2

118819	2

118820	3

118821	1

118822	2

118823	2

118824	3

118825	2

118826	2

118827	2

118828	2

118829	4

118830	2

118831	2

118832	2

118833	2

118834	2

118835	2

118836	2

118837	2

118838	2

118839	2

118840	3

118841	3

118842	2

118843	2

118844	2

118845	1

118846	0

118847	1

118848	2

118849	1

118850	2

118851	2

118852	2

118853	2

118854	2

118855	2

118856	3

118857	2

118858	2

118859	2

118860	2

118861	1

118862	2

118863	2

118864	2

118865	4

118866	4

118867	2

118868	2

118869	3

118870	2

118871	3

118872	4

118873	1

118874	2

118875	2

118876	3

118877	1

118878	3

118879	3

118880	3

118881	3

118882	2

118883	2

118884	2

118885	2

118886	2

118887	2

118888	2

118889	2

118890	2

118891	2

118892	2

118893	2

118894	2

118895	2

118896	2

118897	2

118898	1

118899	2

118900	2

118901	2

118902	3

118903	2

118904	2

118905	3

118906	2

118907	2

118908	2

118909	4

118910	3

118911	3

118912	1

118913	1

118914	1

118915	1

118916	1

118917	0

118918	0

118919	0

118920	1

118921	2

118922	2

118923	2

118924	3

118925	2

118926	1

118927	0

118928	2

118929	0

118930	1

118931	1

118932	3

118933	2

118934	2

118935	2

118936	2

118937	2

118938	2

118939	2

118940	3

118941	2

118942	4

118943	4

118944	3

118945	4

118946	4

118947	3

118948	4

118949	3

118950	1

118951	2

118952	2

118953	1

118954	2

118955	2

118956	2

118957	3

118958	3

118959	3

118960	3

118961	3

118962	3

118963	3

118964	3

118965	2

118966	2

118967	3

118968	3

118969	3

118970	2

118971	3

118972	2

118973	3

118974	2

118975	2

118976	2

118977	1

118978	2

118979	2

118980	2

118981	3

118982	1

118983	0

118984	1

118985	1

118986	1

118987	2

118988	2

118989	2

118990	2

118991	2

118992	1

118993	2

118994	2

118995	2

118996	2

118997	2

118998	1

118999	2

119000	1

119001	1

119002	2

119003	2

119004	1

119005	3

119006	2

119007	2

119008	2

119009	2

119010	1

119011	2

119012	1

119013	1

119014	1

119015	3

119016	2

119017	2

119018	2

119019	2

119020	3

119021	2

119022	1

119023	1

119024	1

119025	1

119026	1

119027	2

119028	3

119029	2

119030	3

119031	3

119032	4

119033	2

119034	3

119035	2

119036	2

119037	3

119038	2

119039	4

119040	4

119041	3

119042	4

119043	3

119044	3

119045	4

119046	3

119047	3

119048	4

119049	2

119050	3

119051	3

119052	4

119053	3

119054	1

119055	2

119056	3

119057	3

119058	4

119059	3

119060	3

119061	1

119062	2

119063	3

119064	1

119065	1

119066	2

119067	2

119068	2

119069	0

119070	0

119071	1

119072	2

119073	2

119074	2

119075	2

119076	1

119077	1

119078	2

119079	1

119080	2

119081	2

119082	2

119083	2

119084	2

119085	2

119086	2

119087	2

119088	2

119089	2

119090	2

119091	2

119092	2

119093	2

119094	2

119095	2

119096	2

119097	2

119098	2

119099	2

119100	2

119101	2

119102	2

119103	2

119104	2

119105	2

119106	2

119107	2

119108	2

119109	2

119110	2

119111	2

119112	3

119113	2

119114	1

119115	2

119116	2

119117	2

119118	2

119119	2

119120	2

119121	2

119122	2

119123	2

119124	3

119125	3

119126	3

119127	2

119128	2

119129	2

119130	3

119131	2

119132	2

119133	2

119134	4

119135	2

119136	2

119137	2

119138	2

119139	2

119140	4

119141	3

119142	3

119143	3

119144	3

119145	2

119146	3

119147	4

119148	3

119149	3

119150	3

119151	2

119152	2

119153	2

119154	3

119155	3

119156	3

119157	2

119158	2

119159	2

119160	2

119161	3

119162	3

119163	2

119164	3

119165	3

119166	3

119167	3

119168	3

119169	2

119170	3

119171	2

119172	3

119173	2

119174	1

119175	2

119176	3

119177	3

119178	2

119179	3

119180	2

119181	3

119182	1

119183	1

119184	2

119185	2

119186	1

119187	1

119188	2

119189	2

119190	2

119191	2

119192	2

119193	2

119194	1

119195	3

119196	2

119197	2

119198	2

119199	0

119200	0

119201	1

119202	1

119203	1

119204	1

119205	1

119206	1

119207	2

119208	2

119209	2

119210	2

119211	1

119212	1

119213	1

119214	1

119215	1

119216	1

119217	1

119218	1

119219	1

119220	1

119221	2

119222	2

119223	2

119224	2

119225	2

119226	2

119227	2

119228	3

119229	3

119230	4

119231	4

119232	3

119233	3

119234	2

119235	2

119236	2

119237	2

119238	2

119239	2

119240	2

119241	2

119242	2

119243	2

119244	2

119245	2

119246	1

119247	1

119248	1

119249	1

119250	1

119251	2

119252	1

119253	2

119254	1

119255	1

119256	2

119257	2

119258	1

119259	2

119260	3

119261	3

119262	2

119263	1

119264	1

119265	1

119266	1

119267	2

119268	3

119269	3

119270	3

119271	2

119272	2

119273	2

119274	2

119275	3

119276	4

119277	2

119278	2

119279	2

119280	3

119281	3

119282	2

119283	3

119284	2

119285	2

119286	1

119287	1

119288	0

119289	2

119290	2

119291	1

119292	2

119293	1

119294	1

119295	2

119296	1

119297	0

119298	2

119299	2

119300	3

119301	1

119302	2

119303	2

119304	2

119305	2

119306	3

119307	1

119308	4

119309	2

119310	3

119311	3

119312	2

119313	3

119314	2

119315	1

119316	2

119317	2

119318	1

119319	2

119320	2

119321	3

119322	3

119323	2

119324	2

119325	1

119326	1

119327	1

119328	0

119329	1

119330	3

119331	0

119332	0

119333	2

119334	2

119335	2

119336	2

119337	1

119338	2

119339	3

119340	3

119341	2

119342	2

119343	1

119344	1

119345	1

119346	1

119347	2

119348	2

119349	4

119350	4

119351	2

119352	4

119353	3

119354	3

119355	3

119356	3

119357	2

119358	0

119359	0

119360	0

119361	0

119362	1

119363	2

119364	1

119365	1

119366	1

119367	2

119368	1

119369	2

119370	2

119371	1

119372	1

119373	2

119374	2

119375	1

119376	2

119377	2

119378	3

